Dia,Hora,HBV,15 min,01 h,04 h,24 h,96 h

01/09/2016,00:00:00,nan,0.4,5.8,6.4,13.4,13.4

01/09/2016,00:15:00,nan,0.2,4.0,6.6,13.6,13.6

01/09/2016,00:30:00,nan,0.0,1.6,6.6,13.6,13.6

01/09/2016,00:45:00,nan,0.4,1.0,7.0,14.0,14.0

01/09/2016,01:00:00,nan,0.2,0.8,7.2,14.2,14.2

01/09/2016,01:15:00,nan,0.0,0.6,7.2,14.2,14.2

01/09/2016,01:30:00,nan,0.0,0.6,7.2,14.2,14.2

01/09/2016,01:45:00,nan,0.2,0.4,7.4,14.4,14.4

01/09/2016,02:00:00,nan,0.0,0.2,7.4,14.4,14.4

01/09/2016,02:15:00,nan,0.0,0.2,7.4,14.4,14.4

01/09/2016,02:30:00,nan,0.0,0.2,7.2,14.4,14.4

01/09/2016,02:45:00,nan,0.0,0.0,7.0,14.4,14.4

01/09/2016,03:00:00,nan,0.0,0.0,6.8,14.4,14.4

01/09/2016,03:15:00,nan,0.0,0.0,4.8,14.4,14.4

01/09/2016,03:30:00,nan,0.0,0.0,2.4,14.4,14.4

01/09/2016,03:45:00,nan,0.0,0.0,1.4,14.4,14.4

01/09/2016,04:00:00,nan,0.0,0.0,1.0,14.4,14.4

01/09/2016,04:15:00,nan,0.0,0.0,0.8,14.4,14.4

01/09/2016,04:30:00,nan,0.0,0.0,0.8,14.4,14.4

01/09/2016,04:45:00,nan,0.0,0.0,0.4,14.4,14.4

01/09/2016,05:00:00,nan,0.0,0.0,0.2,14.4,14.4

01/09/2016,05:15:00,nan,0.0,0.0,0.2,14.4,14.4

01/09/2016,05:30:00,nan,0.0,0.0,0.2,14.4,14.4

01/09/2016,05:45:00,nan,0.0,0.0,0.0,14.4,14.4

01/09/2016,06:00:00,nan,0.0,0.0,0.0,14.4,14.4

01/09/2016,06:15:00,nan,0.0,0.0,0.0,14.4,14.4

