Dia,Hora,HBV,15 min,01 h,04 h,24 h,96 h

01/09/1999,00:12:00,nan,0.0,0.0,0.0,0.0,0.0

01/09/1999,00:27:00,nan,0.0,0.0,0.0,0.0,0.0

01/09/1999,00:42:00,nan,0.0,0.0,0.0,0.0,0.0

01/09/1999,00:57:00,nan,0.0,0.0,0.0,0.0,0.0

01/09/1999,01:12:00,nan,0.0,0.0,0.0,0.0,0.0

01/09/1999,01:27:00,nan,0.0,0.0,0.0,0.0,0.0

01/09/1999,01:42:00,nan,0.0,0.0,0.0,0.0,0.0

01/09/1999,01:57:00,nan,0.0,0.0,0.0,0.0,0.0

01/09/1999,02:12:00,nan,0.0,0.0,0.0,0.0,0.0

01/09/1999,02:27:00,nan,0.0,0.0,0.0,0.0,0.0

01/09/1999,02:42:00,nan,0.0,0.0,0.0,0.0,0.0

01/09/1999,02:57:00,nan,0.0,0.0,0.0,0.0,0.0

01/09/1999,03:12:00,nan,0.0,0.0,0.0,0.0,0.0

01/09/1999,03:27:00,nan,0.0,0.0,0.0,0.0,0.0

01/09/1999,03:42:00,nan,0.0,0.0,0.0,0.0,0.0

01/09/1999,03:57:00,nan,0.0,0.0,0.0,0.0,0.0

01/09/1999,04:12:00,nan,0.0,0.0,0.0,0.0,0.0

01/09/1999,04:27:00,nan,0.0,0.0,0.0,0.0,0.0

01/09/1999,04:42:00,nan,0.0,0.0,0.0,0.0,0.0

01/09/1999,04:57:00,nan,0.0,0.0,0.0,0.0,0.0

01/09/1999,05:12:00,nan,0.0,0.0,0.0,0.0,0.0

01/09/1999,05:27:00,nan,0.0,0.0,0.0,0.0,0.0

01/09/1999,05:42:00,nan,0.0,0.0,0.0,0.0,0.0

01/09/1999,05:57:00,nan,0.0,0.0,0.0,0.0,0.0

01/09/1999,06:12:00,nan,0.0,0.0,0.0,0.0,0.0

01/09/1999,06:27:00,nan,0.0,0.0,0.0,0.0,0.0

01/09/1999,06:42:00,nan,0.0,0.0,0.0,0.0,0.0

01/09/1999,06:57:00,nan,0.0,0.0,0.0,0.0,0.0

01/09/1999,07:12:00,nan,0.0,0.0,0.0,0.0,0.0

01/09/1999,07:27:00,nan,0.0,0.0,0.0,0.0,0.0

01/09/1999,07:42:00,nan,0.0,0.0,0.0,0.0,0.0

01/09/1999,07:57:00,nan,0.0,0.0,0.0,0.0,0.0

01/09/1999,08:12:00,nan,0.0,0.0,0.0,0.0,0.0

01/09/1999,08:27:00,nan,0.0,0.0,0.0,0.0,0.0

01/09/1999,08:42:00,nan,0.0,0.0,0.0,0.0,0.0

01/09/1999,08:57:00,nan,0.0,0.0,0.0,0.0,0.0

01/09/1999,09:12:00,nan,0.0,0.0,0.0,0.0,0.0

01/09/1999,09:27:00,nan,0.0,0.0,0.0,0.0,0.0

01/09/1999,09:42:00,nan,0.0,0.0,0.0,0.0,0.0

01/09/1999,09:57:00,nan,0.0,0.0,0.0,0.0,0.0

01/09/1999,10:12:00,nan,0.0,0.0,0.0,0.0,0.0

01/09/1999,10:27:00,nan,0.0,0.0,0.0,0.0,0.0

01/09/1999,10:42:00,nan,0.0,0.0,0.0,0.0,0.0

