Dia,Hora,HBV,15 min,01 h,04 h,24 h,96 h

06/08/2005,17:12:00,nan,0.0,0.0,0.0,nan,nan

06/08/2005,17:27:00,nan,0.0,0.0,0.0,nan,nan

06/08/2005,17:42:00,nan,0.0,0.0,0.0,nan,nan

06/08/2005,17:57:00,nan,0.0,0.0,0.0,nan,nan

06/08/2005,18:12:00,nan,0.0,0.0,0.0,0.0,nan

06/08/2005,18:27:00,nan,0.0,0.0,0.0,0.0,nan

06/08/2005,18:42:00,nan,0.0,0.0,0.0,0.0,nan

06/08/2005,18:57:00,nan,0.0,0.0,0.0,0.0,nan

06/08/2005,19:12:00,nan,0.0,0.0,0.0,0.0,nan

06/08/2005,19:27:00,nan,0.0,0.0,0.0,0.0,nan

06/08/2005,19:42:00,nan,0.0,0.0,0.0,0.0,nan

06/08/2005,19:57:00,nan,0.0,0.0,0.0,0.0,nan

06/08/2005,20:12:00,nan,0.0,0.0,0.0,0.0,nan

06/08/2005,20:27:00,nan,0.0,0.0,0.0,0.0,nan

06/08/2005,20:42:00,nan,0.0,0.0,0.0,0.0,nan

06/08/2005,20:57:00,nan,0.0,0.0,0.0,0.0,nan

06/08/2005,21:12:00,nan,0.0,0.0,0.0,0.0,nan

06/08/2005,21:27:00,nan,0.0,0.0,0.0,0.0,nan

06/08/2005,21:42:00,nan,0.0,0.0,0.0,0.0,nan

06/08/2005,21:57:00,nan,0.0,0.0,0.0,0.0,nan

06/08/2005,22:12:00,nan,0.0,0.0,0.0,0.0,nan

06/08/2005,22:27:00,nan,0.0,0.0,0.0,0.0,nan

06/08/2005,22:42:00,nan,0.0,0.0,0.0,0.0,nan

06/08/2005,22:57:00,nan,0.0,0.0,0.0,0.0,nan

06/08/2005,23:12:00,nan,0.0,0.0,0.0,0.0,nan

06/08/2005,23:27:00,nan,0.0,0.0,0.0,0.0,nan

06/08/2005,23:42:00,nan,0.0,0.0,0.0,0.0,nan

06/08/2005,23:57:00,nan,0.0,0.0,0.0,0.0,nan

07/08/2005,00:12:00,nan,0.0,0.0,0.0,0.0,nan

07/08/2005,00:27:00,nan,0.0,0.0,0.0,0.0,nan

07/08/2005,00:42:00,nan,0.0,0.0,0.0,0.0,nan

07/08/2005,00:57:00,nan,0.0,0.0,0.0,0.0,nan

07/08/2005,01:12:00,nan,0.0,0.0,0.0,0.0,nan

07/08/2005,01:27:00,nan,0.0,0.0,0.0,0.0,nan

07/08/2005,01:42:00,nan,0.0,0.0,0.0,0.0,nan

07/08/2005,01:57:00,nan,0.0,0.0,0.0,0.0,nan

07/08/2005,02:12:00,nan,0.0,0.0,0.0,0.0,nan

07/08/2005,02:27:00,nan,0.0,0.0,0.0,0.0,nan

07/08/2005,02:42:00,nan,0.0,0.0,0.0,0.0,nan

07/08/2005,02:57:00,nan,0.0,0.0,0.0,0.0,nan

07/08/2005,03:12:00,nan,0.0,0.0,0.0,0.0,nan

