Relatório Pluviométrico da Estação: Grota Funda

Dados normalizados para o Horário Brasileiro de Verão (HBV)

Dia         Hora      HBV   15 min   01 h   04 h   24 h   96 h
16/12/2022  14:15:00           0.0    0.0    0.0    0.0   17.6
16/12/2022  14:30:00           0.0    0.0    0.0    0.0   17.6
16/12/2022  14:45:00           0.0    0.0    0.0    0.0   17.6
16/12/2022  15:00:00           0.0    0.0    0.0    0.0   17.6
16/12/2022  15:15:00           0.0    0.0    0.0    0.0   17.6
16/12/2022  15:30:00           0.0    0.0    0.0    0.0   17.6
16/12/2022  15:45:00           0.0    0.0    0.0    0.0   17.6
16/12/2022  16:00:00           0.0    0.0    0.0    0.0   17.6
16/12/2022  16:15:00           0.0    0.0    0.0    0.0   17.6
16/12/2022  16:30:00           0.0    0.0    0.0    0.0   17.6
16/12/2022  16:45:00           0.0    0.0    0.0    0.0   17.6
16/12/2022  17:00:00           0.0    0.0    0.0    0.0   17.6
16/12/2022  17:15:00           0.0    0.0    0.0    0.0   17.6
16/12/2022  17:30:00           0.0    0.0    0.0    0.0   17.6
16/12/2022  17:45:00           0.0    0.0    0.0    0.0   17.6
16/12/2022  18:00:00           0.0    0.0    0.0    0.0   17.6
16/12/2022  18:15:00           0.0    0.0    0.0    0.0   17.6
16/12/2022  18:30:00           0.0    0.0    0.0    0.0   17.6
16/12/2022  18:45:00           0.0    0.0    0.0    0.0   17.6
16/12/2022  19:00:00           0.0    0.0    0.0    0.0   17.6
16/12/2022  19:15:00           0.0    0.0    0.0    0.0   17.6
16/12/2022  19:30:00           0.0    0.0    0.0    0.0   17.6
16/12/2022  19:45:00           0.0    0.0    0.0    0.0   17.6
16/12/2022  20:00:00           0.0    0.0    0.0    0.0   17.6
16/12/2022  20:15:00           0.0    0.0    0.0    0.0   17.6
16/12/2022  20:30:00           0.0    0.0    0.0    0.0   17.4
16/12/2022  20:45:00           0.0    0.0    0.0    0.0   16.8
16/12/2022  21:00:00           0.0    0.0    0.0    0.0   16.4
16/12/2022  21:15:00           0.0    0.0    0.0    0.0   16.0
16/12/2022  21:30:00           0.0    0.0    0.0    0.0   15.8
16/12/2022  21:45:00           0.0    0.0    0.0    0.0   15.8
16/12/2022  22:00:00           0.0    0.0    0.0    0.0   15.8
16/12/2022  22:15:00           0.0    0.0    0.0    0.0   15.8
16/12/2022  22:30:00           0.0    0.0    0.0    0.0   15.6
16/12/2022  22:45:00           0.0    0.0    0.0    0.0   15.6
16/12/2022  23:00:00           0.0    0.0    0.0    0.0   15.6
16/12/2022  23:15:00           0.0    0.0    0.0    0.0   15.6
16/12/2022  23:30:00           0.0    0.0    0.0    0.0   15.6
16/12/2022  23:45:00           0.0    0.0    0.0    0.0   15.6
17/12/2022  00:00:00           0.0    0.0    0.0    0.0   15.6
17/12/2022  00:15:00           0.0    0.0    0.0    0.0   15.6
17/12/2022  00:30:00           0.0    0.0    0.0    0.0   15.6
17/12/2022  00:45:00           0.0    0.0    0.0    0.0   15.6
17/12/2022  01:00:00           0.2    0.2    0.2    0.2   15.8
17/12/2022  01:15:00           0.0    0.2    0.2    0.2   15.8
17/12/2022  01:30:00           0.0    0.2    0.2    0.2   15.8
17/12/2022  01:45:00           0.0    0.2    0.2    0.2   15.8
17/12/2022  02:00:00           0.0    0.0    0.2    0.2   15.8
17/12/2022  02:15:00           0.0    0.0    0.2    0.2   15.8
17/12/2022  02:30:00           0.0    0.0    0.2    0.2   15.8
17/12/2022  02:45:00           0.0    0.0    0.2    0.2   15.8
17/12/2022  03:00:00           0.0    0.0    0.2    0.2   15.8
17/12/2022  03:15:00           0.0    0.0    0.2    0.2   15.8
17/12/2022  03:30:00           0.0    0.0    0.2    0.2   15.8
17/12/2022  03:45:00           0.0    0.0    0.2    0.2   15.8
17/12/2022  04:00:00           0.0    0.0    0.2    0.2   15.8
17/12/2022  04:15:00           0.0    0.0    0.2    0.2   15.8
17/12/2022  04:30:00           0.0    0.0    0.2    0.2   15.8
17/12/2022  04:45:00           0.0    0.0    0.2    0.2   15.8
17/12/2022  05:00:00           0.0    0.0    0.0    0.2   15.8
17/12/2022  05:15:00           0.0    0.0    0.0    0.2   15.8
17/12/2022  05:30:00           0.0    0.0    0.0    0.2   15.8
17/12/2022  05:45:00           0.0    0.0    0.0    0.2   15.8
17/12/2022  06:00:00           0.0    0.0    0.0    0.2   15.8
17/12/2022  06:15:00           0.0    0.0    0.0    0.2   15.8
17/12/2022  06:30:00           0.0    0.0    0.0    0.2   15.8
17/12/2022  06:45:00           0.0    0.0    0.0    0.2   15.8
17/12/2022  07:00:00           0.0    0.0    0.0    0.2   15.8
17/12/2022  07:15:00           0.0    0.0    0.0    0.2   15.8
17/12/2022  07:30:00           0.0    0.0    0.0    0.2   15.8
17/12/2022  07:45:00           0.0    0.0    0.0    0.2   15.8
17/12/2022  08:00:00           0.0    0.0    0.0    0.2   15.8
17/12/2022  08:15:00           0.0    0.0    0.0    0.2   15.8
17/12/2022  08:30:00           0.0    0.0    0.0    0.2   15.8
17/12/2022  08:45:00           0.0    0.0    0.0    0.2   15.8
17/12/2022  09:00:00           0.0    0.0    0.0    0.2   15.8
17/12/2022  09:15:00           0.0    0.0    0.0    0.2   15.8
17/12/2022  09:30:00           0.0    0.0    0.0    0.2   15.8
17/12/2022  09:45:00           0.0    0.0    0.0    0.2   15.8
17/12/2022  10:00:00           0.0    0.0    0.0    0.2   15.8
17/12/2022  10:15:00           0.0    0.0    0.0    0.2   15.8
17/12/2022  10:30:00           0.0    0.0    0.0    0.2   15.8
17/12/2022  10:45:00           0.0    0.0    0.0    0.2   15.8
17/12/2022  11:00:00           0.0    0.0    0.0    0.2   15.8
17/12/2022  11:15:00           0.0    0.0    0.0    0.2   15.8
17/12/2022  11:30:00           0.0    0.0    0.0    0.2   15.8
17/12/2022  11:45:00           0.0    0.0    0.0    0.2   15.8
17/12/2022  12:00:00           0.0    0.0    0.0    0.2   15.8
17/12/2022  12:15:00           0.0    0.0    0.0    0.2   15.2
17/12/2022  12:30:00           0.0    0.0    0.0    0.2   14.6
17/12/2022  12:45:00           0.0    0.0    0.0    0.2   12.6
17/12/2022  13:00:00           0.0    0.0    0.0    0.2   11.6
17/12/2022  13:15:00           0.0    0.0    0.0    0.2   10.8
17/12/2022  13:30:00           0.0    0.0    0.0    0.2   10.2
17/12/2022  13:45:00           0.0    0.0    0.0    0.2   10.2
17/12/2022  14:00:00           0.0    0.0    0.0    0.2   10.2
17/12/2022  14:15:00           0.0    0.0    0.0    0.2   10.2
17/12/2022  14:30:00           0.0    0.0    0.0    0.2   10.2
17/12/2022  14:45:00           0.0    0.0    0.0    0.2   10.2
17/12/2022  15:00:00           0.0    0.0    0.0    0.2   10.2
17/12/2022  15:15:00           0.0    0.0    0.0    0.2   10.2
17/12/2022  15:30:00           0.0    0.0    0.0    0.2   10.2
17/12/2022  15:45:00           0.0    0.0    0.0    0.2   10.2
17/12/2022  16:00:00           0.0    0.0    0.0    0.2   10.2
17/12/2022  16:15:00           0.0    0.0    0.0    0.2   10.2
17/12/2022  16:30:00           0.0    0.0    0.0    0.2   10.2
17/12/2022  16:45:00           0.0    0.0    0.0    0.2   10.2
17/12/2022  17:00:00           0.0    0.0    0.0    0.2   10.0
17/12/2022  17:15:00           0.0    0.0    0.0    0.2   10.0
17/12/2022  17:30:00           0.0    0.0    0.0    0.2    8.2
17/12/2022  17:45:00           0.0    0.0    0.0    0.2    6.6
17/12/2022  18:00:00           0.0    0.0    0.0    0.2    5.6
17/12/2022  18:15:00           0.0    0.0    0.0    0.2    5.2
17/12/2022  18:30:00           0.0    0.0    0.0    0.2    5.2
17/12/2022  18:45:00           0.0    0.0    0.0    0.2    5.0
17/12/2022  19:00:00           0.0    0.0    0.0    0.2    5.0
17/12/2022  19:15:00           0.0    0.0    0.0    0.2    5.0
17/12/2022  19:30:00           0.0    0.0    0.0    0.2    5.0
17/12/2022  19:45:00           0.0    0.0    0.0    0.2    4.8
17/12/2022  20:00:00           0.0    0.0    0.0    0.2    3.8
17/12/2022  20:15:00           0.0    0.0    0.0    0.2    1.6
17/12/2022  20:30:00           0.0    0.0    0.0    0.2    1.0
17/12/2022  20:45:00           0.0    0.0    0.0    0.2    0.8
17/12/2022  21:00:00           0.0    0.0    0.0    0.2    0.8
17/12/2022  21:15:00           0.0    0.0    0.0    0.2    0.8
17/12/2022  21:30:00           0.0    0.0    0.0    0.2    0.6
17/12/2022  21:45:00           0.4    0.4    0.4    0.6    1.0
17/12/2022  22:00:00           0.0    0.4    0.4    0.6    1.0
17/12/2022  22:15:00           0.0    0.4    0.4    0.6    0.8
17/12/2022  22:30:00           0.0    0.4    0.4    0.6    0.8
17/12/2022  22:45:00           0.0    0.0    0.4    0.6    0.8
17/12/2022  23:00:00           0.0    0.0    0.4    0.6    0.8
17/12/2022  23:15:00           0.2    0.2    0.6    0.8    1.0
17/12/2022  23:30:00           0.2    0.4    0.8    1.0    1.2
17/12/2022  23:45:00           0.0    0.4    0.8    1.0    1.2
18/12/2022  00:00:00           0.0    0.4    0.8    1.0    1.0
18/12/2022  00:15:00           0.0    0.2    0.8    1.0    1.0
18/12/2022  00:30:00           0.0    0.0    0.8    1.0    1.0
18/12/2022  00:45:00           0.0    0.0    0.8    1.0    1.0
18/12/2022  01:00:00           0.0    0.0    0.8    0.8    1.0
18/12/2022  01:15:00           0.0    0.0    0.8    0.8    1.0
18/12/2022  01:30:00           0.0    0.0    0.8    0.8    1.0
18/12/2022  01:45:00           0.0    0.0    0.4    0.8    1.0
18/12/2022  02:00:00           0.0    0.0    0.4    0.8    1.0
18/12/2022  02:15:00           0.0    0.0    0.4    0.8    1.0
18/12/2022  02:30:00           0.0    0.0    0.4    0.8    1.0
18/12/2022  02:45:00           0.0    0.0    0.4    0.8    1.0
18/12/2022  03:00:00           0.0    0.0    0.4    0.8    1.0
18/12/2022  03:15:00           0.0    0.0    0.2    0.8    1.0
18/12/2022  03:30:00           0.0    0.0    0.0    0.8    1.0
18/12/2022  03:45:00           0.0    0.0    0.0    0.8    1.0
18/12/2022  04:00:00           0.0    0.0    0.0    0.8    1.0
18/12/2022  04:15:00           0.0    0.0    0.0    0.8    1.0
18/12/2022  04:30:00           0.0    0.0    0.0    0.8    1.0
18/12/2022  04:45:00           0.0    0.0    0.0    0.8    1.0
18/12/2022  05:00:00           0.0    0.0    0.0    0.8    1.0
18/12/2022  05:15:00           0.0    0.0    0.0    0.8    1.0
18/12/2022  05:30:00           0.0    0.0    0.0    0.8    1.0
18/12/2022  05:45:00           0.0    0.0    0.0    0.8    1.0
18/12/2022  06:00:00           0.0    0.0    0.0    0.8    1.0
18/12/2022  06:15:00           0.0    0.0    0.0    0.8    1.0
18/12/2022  06:30:00           0.0    0.0    0.0    0.8    1.0
18/12/2022  06:45:00           0.0    0.0    0.0    0.8    1.0
18/12/2022  07:00:00           0.0    0.0    0.0    0.8    1.0
18/12/2022  07:15:00           0.0    0.0    0.0    0.8    1.0
18/12/2022  07:30:00           0.0    0.0    0.0    0.8    1.0
18/12/2022  07:45:00           0.0    0.0    0.0    0.8    1.0
18/12/2022  08:00:00           0.0    0.0    0.0    0.8    1.0
18/12/2022  08:15:00           0.0    0.0    0.0    0.8    1.0
18/12/2022  08:30:00           0.0    0.0    0.0    0.8    1.0
18/12/2022  08:45:00           0.0    0.0    0.0    0.8    1.0
18/12/2022  09:00:00           0.0    0.0    0.0    0.8    1.0
18/12/2022  09:15:00           0.0    0.0    0.0    0.8    1.0
18/12/2022  09:30:00           0.0    0.0    0.0    0.8    1.0
18/12/2022  09:45:00           0.0    0.0    0.0    0.8    1.0
18/12/2022  10:00:00           0.0    0.0    0.0    0.8    1.0
18/12/2022  10:15:00           0.0    0.0    0.0    0.8    1.0
18/12/2022  10:30:00           0.0    0.0    0.0    0.8    1.0
18/12/2022  10:45:00           0.0    0.0    0.0    0.8    1.0
18/12/2022  11:00:00           0.0    0.0    0.0    0.8    1.0
18/12/2022  11:15:00           0.0    0.0    0.0    0.8    1.0
18/12/2022  11:30:00           0.0    0.0    0.0    0.8    1.0
18/12/2022  11:45:00           0.2    0.2    0.2    1.0    1.2
18/12/2022  12:00:00           0.4    0.6    0.6    1.4    1.6
18/12/2022  12:15:00           0.0    0.6    0.6    1.4    1.6
18/12/2022  12:30:00           0.0    0.6    0.6    1.4    1.6
18/12/2022  12:45:00           0.0    0.4    0.6    1.4    1.6
18/12/2022  13:00:00           0.0    0.0    0.6    1.4    1.6
18/12/2022  13:15:00           0.0    0.0    0.6    1.4    1.6
18/12/2022  13:30:00           0.0    0.0    0.6    1.4    1.6
18/12/2022  13:45:00            ND     ND     ND     ND     ND
18/12/2022  14:00:00            ND     ND     ND     ND     ND
18/12/2022  14:15:00            ND     ND     ND     ND     ND
18/12/2022  14:30:00            ND     ND     ND     ND     ND
18/12/2022  14:45:00            ND     ND     ND     ND     ND
18/12/2022  15:00:00            ND     ND     ND     ND     ND
18/12/2022  15:15:00            ND     ND     ND     ND     ND
18/12/2022  15:30:00            ND     ND     ND     ND     ND
18/12/2022  15:45:00            ND     ND     ND     ND     ND
18/12/2022  16:00:00            ND     ND     ND     ND     ND
18/12/2022  16:15:00            ND     ND     ND     ND     ND
18/12/2022  16:30:00            ND     ND     ND     ND     ND
18/12/2022  16:45:00            ND     ND     ND     ND     ND
18/12/2022  17:00:00            ND     ND     ND     ND     ND
18/12/2022  17:15:00            ND     ND     ND     ND     ND
18/12/2022  17:30:00            ND     ND     ND     ND     ND
18/12/2022  17:45:00            ND     ND     ND     ND     ND
18/12/2022  18:00:00            ND     ND     ND     ND     ND
18/12/2022  18:15:00            ND     ND     ND     ND     ND
18/12/2022  18:30:00            ND     ND     ND     ND     ND
18/12/2022  18:45:00            ND     ND     ND     ND     ND
18/12/2022  19:00:00            ND     ND     ND     ND     ND
18/12/2022  19:15:00            ND     ND     ND     ND     ND
18/12/2022  19:30:00            ND     ND     ND    1.4    1.6
18/12/2022  19:45:00           0.0     ND     ND    1.4    1.6
18/12/2022  20:00:00           0.0     ND     ND    1.4    1.6
18/12/2022  20:15:00           0.0     ND     ND    1.4    1.6
18/12/2022  20:30:00           0.0    0.0     ND    1.4    1.6
18/12/2022  20:45:00           0.0    0.0     ND    1.4    1.6
18/12/2022  21:00:00           0.0    0.0     ND    1.4    1.6
18/12/2022  21:15:00           0.0    0.0     ND    1.4    1.6
18/12/2022  21:30:00           0.0    0.0     ND    1.4    1.6
18/12/2022  21:45:00           0.0    0.0     ND    1.0    1.6
18/12/2022  22:00:00           0.0    0.0     ND    1.0    1.6
18/12/2022  22:15:00           0.0    0.0     ND    1.0    1.6
18/12/2022  22:30:00           0.0    0.0     ND    1.0    1.6
18/12/2022  22:45:00           0.0    0.0     ND    1.0    1.6
18/12/2022  23:00:00           0.0    0.0     ND    1.0    1.6
18/12/2022  23:15:00           0.0    0.0     ND    0.8    1.6
18/12/2022  23:30:00           0.0    0.0    0.0    0.6    1.6
18/12/2022  23:45:00           0.0    0.0    0.0    0.6    1.6
19/12/2022  00:00:00           0.0    0.0    0.0    0.6    1.6
19/12/2022  00:15:00           0.0    0.0    0.0    0.6    1.6
19/12/2022  00:30:00           0.0    0.0    0.0    0.6    1.6
19/12/2022  00:45:00           0.0    0.0    0.0    0.6    1.6
19/12/2022  01:00:00           0.0    0.0    0.0    0.6    1.6
19/12/2022  01:15:00           0.0    0.0    0.0    0.6    1.6
19/12/2022  01:30:00           0.0    0.0    0.0    0.6    1.6
19/12/2022  01:45:00           0.0    0.0    0.0    0.6    1.6
19/12/2022  02:00:00           0.0    0.0    0.0    0.6    1.6
19/12/2022  02:15:00           0.0    0.0    0.0    0.6    1.6
19/12/2022  02:30:00           0.0    0.0    0.0    0.6    1.6
19/12/2022  02:45:00           0.0    0.0    0.0    0.6    1.6
19/12/2022  03:00:00           0.0    0.0    0.0    0.6    1.6
19/12/2022  03:15:00           0.0    0.0    0.0    0.6    1.6
19/12/2022  03:30:00           0.0    0.0    0.0    0.6    1.6
19/12/2022  03:45:00           0.0    0.0    0.0    0.6    1.6
19/12/2022  04:00:00           0.0    0.0    0.0    0.6    1.6
19/12/2022  04:15:00           0.0    0.0    0.0    0.6    1.6
19/12/2022  04:30:00           0.0    0.0    0.0    0.6    1.6
19/12/2022  04:45:00           0.0    0.0    0.0    0.6    1.6
19/12/2022  05:00:00           0.0    0.0    0.0    0.6    1.6
19/12/2022  05:15:00           0.0    0.0    0.0    0.6    1.6
19/12/2022  05:30:00           0.0    0.0    0.0    0.6    1.6
19/12/2022  05:45:00           0.0    0.0    0.0    0.6    1.6
19/12/2022  06:00:00           0.0    0.0    0.0    0.6    1.6
19/12/2022  06:15:00           0.0    0.0    0.0    0.6    1.6
19/12/2022  06:30:00           0.0    0.0    0.0    0.6    1.6
19/12/2022  06:45:00           0.0    0.0    0.0    0.6    1.6
19/12/2022  07:00:00           0.2    0.2    0.2    0.8    1.8
19/12/2022  07:15:00           0.0    0.2    0.2    0.8    1.8
19/12/2022  07:30:00           0.0    0.2    0.2    0.8    1.8
19/12/2022  07:45:00           0.0    0.2    0.2    0.8    1.8
19/12/2022  08:00:00           0.0    0.0    0.2    0.8    1.8
19/12/2022  08:15:00           0.0    0.0    0.2    0.8    1.8
19/12/2022  08:30:00           0.0    0.0    0.2    0.8    1.8
19/12/2022  08:45:00           0.0    0.0    0.2    0.8    1.8
19/12/2022  09:00:00           0.0    0.0    0.2    0.8    1.8
19/12/2022  09:15:00           0.0    0.0    0.2    0.8    1.8
19/12/2022  09:30:00           0.0    0.0    0.2    0.8    1.8
19/12/2022  09:45:00           0.0    0.0    0.2    0.8    1.8
19/12/2022  10:00:00           0.0    0.0    0.2    0.8    1.8
19/12/2022  10:15:00           0.0    0.0    0.2    0.8    1.8
19/12/2022  10:30:00           0.0    0.0    0.2    0.8    1.8
19/12/2022  10:45:00           0.0    0.0    0.2    0.8    1.8
19/12/2022  11:00:00           0.0    0.0    0.0    0.8    1.8
19/12/2022  11:15:00           0.0    0.0    0.0    0.8    1.8
19/12/2022  11:30:00           0.0    0.0    0.0    0.8    1.8
19/12/2022  11:45:00           0.0    0.0    0.0    0.6    1.8
19/12/2022  12:00:00           0.0    0.0    0.0    0.2    1.8
19/12/2022  12:15:00           0.0    0.0    0.0    0.2    1.8
19/12/2022  12:30:00           0.0    0.0    0.0    0.2    1.8
19/12/2022  12:45:00           0.0    0.0    0.0    0.2    1.8
19/12/2022  13:00:00           0.0    0.0    0.0    0.2    1.8
19/12/2022  13:15:00           0.0    0.0    0.0    0.2    1.8
19/12/2022  13:30:00           0.0    0.0    0.0    0.2    1.8
19/12/2022  13:45:00           0.0    0.0    0.0     ND    1.8
19/12/2022  14:00:00           0.0    0.0    0.0     ND    1.8
19/12/2022  14:15:00           0.0    0.0    0.0     ND    1.8
19/12/2022  14:30:00           0.0    0.0    0.0     ND    1.8
19/12/2022  14:45:00           0.0    0.0    0.0     ND    1.8
19/12/2022  15:00:00           0.2    0.2    0.2     ND    2.0
19/12/2022  15:15:00           0.2    0.4    0.4     ND    2.2
19/12/2022  15:30:00           0.2    0.6    0.6     ND    2.4
19/12/2022  15:45:00           0.2    0.8    0.8     ND    2.6
19/12/2022  16:00:00           0.0    0.6    0.8     ND    2.6
19/12/2022  16:15:00           0.2    0.6    1.0     ND    2.8
19/12/2022  16:30:00           0.0    0.4    1.0     ND    2.8
19/12/2022  16:45:00           0.0    0.2    1.0     ND    2.8
19/12/2022  17:00:00           0.0    0.2    1.0     ND    2.8
19/12/2022  17:15:00           0.0    0.0    1.0     ND    2.8
19/12/2022  17:30:00           0.0    0.0    1.0     ND    2.8
19/12/2022  17:45:00           0.0    0.0    1.0     ND    2.8
19/12/2022  18:00:00           0.0    0.0    1.0     ND    2.8
19/12/2022  18:15:00           0.0    0.0    1.0     ND    2.8
19/12/2022  18:30:00           0.0    0.0    1.0     ND    2.8
19/12/2022  18:45:00           0.0    0.0    1.0     ND    2.8
19/12/2022  19:00:00           0.0    0.0    0.8     ND    2.8
19/12/2022  19:15:00           0.0    0.0    0.6     ND    2.8
19/12/2022  19:30:00           0.0    0.0    0.4    1.2    2.8
19/12/2022  19:45:00           0.0    0.0    0.2    1.2    2.8
19/12/2022  20:00:00           0.0    0.0    0.2    1.2    2.8
19/12/2022  20:15:00           0.0    0.0    0.0    1.2    2.8
19/12/2022  20:30:00           0.0    0.0    0.0    1.2    2.8
19/12/2022  20:45:00           0.0    0.0    0.0    1.2    2.8
19/12/2022  21:00:00           0.0    0.0    0.0    1.2    2.8
19/12/2022  21:15:00           0.0    0.0    0.0    1.2    2.8
19/12/2022  21:30:00           0.0    0.0    0.0    1.2    2.8
19/12/2022  21:45:00           0.0    0.0    0.0    1.2    2.8
19/12/2022  22:00:00           0.0    0.0    0.0    1.2    2.8
19/12/2022  22:15:00           0.0    0.0    0.0    1.2    2.8
19/12/2022  22:30:00           0.0    0.0    0.0    1.2    2.8
19/12/2022  22:45:00           0.0    0.0    0.0    1.2    2.8
19/12/2022  23:00:00           0.0    0.0    0.0    1.2    2.8
19/12/2022  23:15:00           0.0    0.0    0.0    1.2    2.8
19/12/2022  23:30:00           0.0    0.0    0.0    1.2    2.8
19/12/2022  23:45:00           0.0    0.0    0.0    1.2    2.8
20/12/2022  00:00:00           0.0    0.0    0.0    1.2    2.8
20/12/2022  00:15:00           0.0    0.0    0.0    1.2    2.8
20/12/2022  00:30:00           0.6    0.6    0.6    1.8    3.4
20/12/2022  00:45:00           0.8    1.4    1.4    2.6    4.2
20/12/2022  01:00:00           1.6    3.0    3.0    4.2    5.8
20/12/2022  01:15:00           0.6    3.6    3.6    4.8    6.4
20/12/2022  01:30:00           0.4    3.4    4.0    5.2    6.8
20/12/2022  01:45:00           0.6    3.2    4.6    5.8    7.4
20/12/2022  02:00:00           0.4    2.0    5.0    6.2    7.8
20/12/2022  02:15:00           0.2    1.6    5.2    6.4    8.0
20/12/2022  02:30:00           0.4    1.6    5.6    6.8    8.4
20/12/2022  02:45:00           0.6    1.6    6.2    7.4    9.0
20/12/2022  03:00:00           0.4    1.6    6.6    7.8    9.4
20/12/2022  03:15:00           0.2    1.6    6.8    8.0    9.6
20/12/2022  03:30:00           0.2    1.4    7.0    8.2    9.8
20/12/2022  03:45:00           0.2    1.0    7.2    8.4   10.0
20/12/2022  04:00:00           0.2    0.8    7.4    8.6   10.2
20/12/2022  04:15:00           0.2    0.8    7.6    8.8   10.4
20/12/2022  04:30:00           0.2    0.8    7.2    9.0   10.6
20/12/2022  04:45:00           0.4    1.0    6.8    9.4   11.0
20/12/2022  05:00:00           0.4    1.2    5.6    9.8   11.4
20/12/2022  05:15:00           0.4    1.4    5.4   10.2   11.8
20/12/2022  05:30:00           0.6    1.8    5.6   10.8   12.4
20/12/2022  05:45:00           0.4    1.8    5.4   11.2   12.8
20/12/2022  06:00:00           0.4    1.8    5.4   11.6   13.2
20/12/2022  06:15:00           0.6    2.0    5.8   12.2   13.8
20/12/2022  06:30:00           1.8    3.2    7.2   14.0   15.6
20/12/2022  06:45:00           0.6    3.4    7.2   14.6   16.2
20/12/2022  07:00:00           0.8    3.8    7.6   15.2   17.0
20/12/2022  07:15:00           0.6    3.8    8.0   15.8   17.6
20/12/2022  07:30:00           0.6    2.6    8.4   16.4   18.2
20/12/2022  07:45:00           0.6    2.6    8.8   17.0   18.8
20/12/2022  08:00:00           0.4    2.2    9.0   17.4   19.2
20/12/2022  08:15:00           0.4    2.0    9.2   17.8   19.6
20/12/2022  08:30:00           0.2    1.6    9.2   18.0   19.8
20/12/2022  08:45:00           0.4    1.4    9.2   18.4   20.2
20/12/2022  09:00:00           0.4    1.4    9.2   18.8   20.6
20/12/2022  09:15:00           0.2    1.2    9.0   19.0   20.8
20/12/2022  09:30:00           0.2    1.2    8.6   19.2   21.0
20/12/2022  09:45:00           0.6    1.4    8.8   19.8   21.6
20/12/2022  10:00:00           0.0    1.0    8.4   19.8   21.6
20/12/2022  10:15:00           0.2    1.0    8.0   20.0   21.8
20/12/2022  10:30:00           0.2    1.0    6.4   20.2   22.0
20/12/2022  10:45:00           0.0    0.4    5.8   20.2   22.0
20/12/2022  11:00:00           0.2    0.6    5.2   20.4   22.2
20/12/2022  11:15:00           0.2    0.6    4.8   20.6   22.4
20/12/2022  11:30:00           0.2    0.6    4.4   20.8   22.6
20/12/2022  11:45:00           0.2    0.8    4.0   21.0   22.8
20/12/2022  12:00:00           0.0    0.6    3.6   21.0   22.8
20/12/2022  12:15:00           0.0    0.4    3.2   21.0   22.8
20/12/2022  12:30:00           0.2    0.4    3.2   21.2   23.0
20/12/2022  12:45:00           0.0    0.2    2.8   21.2   23.0
20/12/2022  13:00:00           0.0    0.2    2.4   21.2   23.0
20/12/2022  13:15:00           0.0    0.2    2.2   21.2   23.0
20/12/2022  13:30:00           0.0    0.0    2.0   21.2   23.0
20/12/2022  13:45:00           0.2    0.2    1.6   21.4   23.2
20/12/2022  14:00:00           0.0    0.2    1.6   21.4   23.2
20/12/2022  14:15:00           0.0    0.2    1.4   21.4   23.2
20/12/2022  14:30:00           0.0    0.2    1.2   21.4   23.2
20/12/2022  14:45:00           0.2    0.2    1.4   21.6   23.4
20/12/2022  15:00:00           0.0    0.2    1.2   21.4   23.4
20/12/2022  15:15:00           0.2    0.4    1.2   21.4   23.6
20/12/2022  15:30:00           0.0    0.4    1.0   21.2   23.6
20/12/2022  15:45:00           0.2    0.4    1.0   21.2   23.8
20/12/2022  16:00:00           0.0    0.4    1.0   21.2   23.8
20/12/2022  16:15:00           0.2    0.4    1.2   21.2   24.0
20/12/2022  16:30:00           0.2    0.6    1.2   21.4   24.2
20/12/2022  16:45:00           0.2    0.6    1.4   21.6   24.4
20/12/2022  17:00:00           0.0    0.6    1.4   21.6   24.4
20/12/2022  17:15:00           0.2    0.6    1.6   21.8   24.6
20/12/2022  17:30:00           0.0    0.4    1.6   21.8   24.6
20/12/2022  17:45:00           0.2    0.4    1.6   22.0   24.8
20/12/2022  18:00:00           0.2    0.6    1.8   22.2   25.0
20/12/2022  18:15:00           0.2    0.6    2.0   22.4   25.2
20/12/2022  18:30:00           0.0    0.6    2.0   22.4   25.2
20/12/2022  18:45:00           0.4    0.8    2.2   22.8   25.6
20/12/2022  19:00:00           0.4    1.0    2.6   23.2   26.0
20/12/2022  19:15:00           0.4    1.2    2.8   23.6   26.4
20/12/2022  19:30:00           0.2    1.4    3.0   23.8   26.6
20/12/2022  19:45:00           0.4    1.4    3.2   24.2   27.0
20/12/2022  20:00:00           0.6    1.6    3.8   24.8   27.6
20/12/2022  20:15:00           1.2    2.4    4.8   26.0   28.8
20/12/2022  20:30:00           1.2    3.4    5.8   27.2   30.0
20/12/2022  20:45:00           1.2    4.2    6.8   28.4   31.2
20/12/2022  21:00:00           0.6    4.2    7.4   29.0   31.8
20/12/2022  21:15:00           0.6    3.6    7.8   29.6   32.4
20/12/2022  21:30:00           0.8    3.2    8.6   30.4   33.2
20/12/2022  21:45:00           0.6    2.6    9.0   31.0   33.8
20/12/2022  22:00:00           1.2    3.2   10.0   32.2   35.0
20/12/2022  22:15:00           1.0    3.6   10.8   33.2   36.0
20/12/2022  22:30:00           1.4    4.2   12.2   34.6   37.4
20/12/2022  22:45:00           1.0    4.6   12.8   35.6   38.4
20/12/2022  23:00:00           1.0    4.4   13.4   36.6   39.4
20/12/2022  23:15:00           1.0    4.4   14.0   37.6   40.4
20/12/2022  23:30:00           0.8    3.8   14.6   38.4   41.2
20/12/2022  23:45:00           1.0    3.8   15.2   39.4   42.2
21/12/2022  00:00:00           2.0    4.8   16.6   41.4   44.2
21/12/2022  00:15:00           1.0    4.8   16.4   42.4   45.2
21/12/2022  00:30:00           0.6    4.6   15.8   42.4   45.8
